,title,seed,test_size,epochs,test_apb_acc,test_amb_acc,test_acc,train_acc
131,BasicModelSmall_256dim_0.84ts_132seed_both,132,0.84,19999,0.6207332015037537,0.6026127338409424,0.6116729378700256,0.9999999403953552
132,BasicModelSmall_256dim_0.84ts_133seed_both,133,0.84,19999,0.08206429332494736,0.08925549685955048,0.08565989881753922,1.0
133,BasicModelSmall_256dim_0.84ts_134seed_both,134,0.84,19999,0.6263360381126404,0.6293287873268127,0.6278324127197266,0.9999999403953552
134,BasicModelSmall_256dim_0.84ts_135seed_both,135,0.84,19999,0.647485077381134,0.6393861770629883,0.6434356570243835,1.0
135,BasicModelSmall_256dim_0.84ts_136seed_both,136,0.84,19999,0.6867061853408813,0.6917865872383118,0.689246416091919,1.0
136,BasicModelSmall_256dim_0.85ts_137seed_both,137,0.85,19999,0.3463149070739746,0.3333333432674408,0.3398241102695465,1.0
137,BasicModelSmall_256dim_0.85ts_138seed_both,138,0.85,19999,0.5728114247322083,0.6111111044883728,0.5919612646102905,1.0
138,BasicModelSmall_256dim_0.85ts_139seed_both,139,0.85,19999,0.5831578969955444,0.6168420910835266,0.5999999642372131,1.0
139,BasicModelSmall_256dim_0.85ts_140seed_both,140,0.85,19999,0.013636363670229912,0.010330578312277794,0.011983470991253853,1.0
140,BasicModelSmall_256dim_0.85ts_141seed_both,141,0.85,19999,0.4658227860927582,0.5400843620300293,0.5029535889625549,1.0
141,BasicModelSmall_256dim_0.86ts_142seed_both,142,0.86,19999,0.004977187607437372,0.004562422167509794,0.004769804887473583,1.0
142,BasicModelSmall_256dim_0.86ts_143seed_both,143,0.86,19999,0.4968447685241699,0.5334455370903015,0.5151451826095581,1.0
143,BasicModelSmall_256dim_0.86ts_144seed_both,144,0.86,19999,0.03838217258453369,0.04663640260696411,0.0425092875957489,1.0
144,BasicModelSmall_256dim_0.86ts_145seed_both,145,0.86,19999,0.27072054147720337,0.2678050696849823,0.26926282048225403,1.0
145,BasicModelSmall_256dim_0.86ts_146seed_both,146,0.86,19999,0.2935551106929779,0.2885654866695404,0.29106029868125916,1.0
146,BasicModelSmall_256dim_0.87ts_147seed_both,147,0.87,19999,0.00041254126699641347,0.0012376238591969013,0.0008250825339928269,1.0
147,BasicModelSmall_256dim_0.87ts_148seed_both,148,0.87,19999,0.0,0.0012185215018689632,0.0006092607509344816,1.0
148,BasicModelSmall_256dim_0.87ts_149seed_both,149,0.87,19999,0.0008100445265881717,0.0016200890531763434,0.0012150667607784271,1.0
149,BasicModelSmall_256dim_0.87ts_150seed_both,150,0.87,19999,0.0012214983580633998,0.0,0.0006107491790316999,1.0
150,BasicModelSmall_256dim_0.87ts_151seed_both,151,0.87,19999,0.0008240626193583012,0.0008240626193583012,0.0008240626193583012,1.0
151,BasicModelSmall_256dim_0.88ts_152seed_both,152,0.88,19999,0.0008054772624745965,0.0,0.00040273863123729825,1.0
152,BasicModelSmall_256dim_0.88ts_153seed_both,153,0.88,19999,0.0,0.00040241447277367115,0.00020120723638683558,1.0
153,BasicModelSmall_256dim_0.88ts_154seed_both,154,0.88,19999,0.0008087343303486705,0.00040436716517433524,0.0006065507186576724,1.0
154,BasicModelSmall_256dim_0.88ts_155seed_both,155,0.88,19999,0.0007999999797903001,0.0007999999797903001,0.0007999999797903001,1.0
155,BasicModelSmall_256dim_0.88ts_156seed_both,156,0.88,19999,0.00159744406118989,0.0003993610152974725,0.0009984024800360203,1.0
156,BasicModelSmall_256dim_0.89ts_157seed_both,157,0.89,19999,0.0007958615315146744,0.0007958615315146744,0.0007958615315146744,1.0
157,BasicModelSmall_256dim_0.89ts_158seed_both,158,0.89,19999,0.0004025764937978238,0.0,0.0002012882468989119,1.0
158,BasicModelSmall_256dim_0.89ts_159seed_both,159,0.89,19999,0.0003993610152974725,0.0003993610152974725,0.0003993610152974725,1.0
159,BasicModelSmall_256dim_0.89ts_160seed_both,160,0.89,19999,0.0003985651710536331,0.001992825884371996,0.0011956954840570688,1.0
160,BasicModelSmall_256dim_0.89ts_161seed_both,161,0.89,19999,0.0008084074361249804,0.0012126110959798098,0.001010509324260056,1.0
161,BasicModelSmall_256dim_0.9ts_162seed_both,162,0.9,19999,0.002768987324088812,0.0007911392604000866,0.0017800633795559406,1.0
162,BasicModelSmall_256dim_0.9ts_163seed_both,163,0.9,19999,0.0003988831304013729,0.0007977662608027458,0.0005983246956020594,1.0
163,BasicModelSmall_256dim_0.9ts_164seed_both,164,0.9,19999,0.0007974481559358537,0.0007974481559358537,0.0007974481559358537,1.0
164,BasicModelSmall_256dim_0.9ts_165seed_both,165,0.9,19999,0.0011885896092280746,0.0011885896092280746,0.0011885896092280746,1.0
165,BasicModelSmall_256dim_0.9ts_166seed_both,166,0.9,19999,0.001184366294182837,0.0007895775488577783,0.0009869718924164772,1.0
166,BasicModelSmall_256dim_0.95ts_167seed_both,167,0.95,19999,0.0015088645741343498,0.0030177291482686996,0.0022632968612015247,1.0
167,BasicModelSmall_256dim_0.95ts_168seed_both,168,0.95,19999,0.004501125309616327,0.004126031417399645,0.004313578363507986,1.0
168,BasicModelSmall_256dim_0.95ts_169seed_both,169,0.95,19999,0.0033834585919976234,0.0026315790601074696,0.0030075188260525465,1.0
